certamen;origen;fecha;anio;cerveceria;cerveza_ganadora;estilo;premio;medalla_base;tipo_premio;subcategoria;ciudad;pais
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Bordelago;Don Alfredo;Vienna Lager;Bronce;Bronce;Beer;Style;Puerto Varas;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Bordelago;Kondor und Adler;Doppelbock;Plata;Plata;Beer;Style;Puerto Varas;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Bordelago;La gran Sureña;American Fruit Beer;Plata;Plata;Beer;Style;Puerto Varas;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Bordelago;Los Colonos;Munich Helles;Oro;Oro;Beer;Style;Puerto Varas;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Bosques;Koiwe;Session Ipa;Plata;Plata;Beer;Style;Puerto Varas;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Bosques;Tropivaras Stout;Export Stout;Plata;Plata;Beer;Style;Puerto Varas;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Cervejaria Ashby;Ashby Porter;Brown Porter;Bronce;Bronce;Beer;Style;Amparo;Brasil
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Cervejaria Santista;Lagoa da Saudade;Experimental Ipa;Bronce;Bronce;Beer;Style;Santos;Brasil
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Cerveza Igel;Hazy IPA;Hazy Pale Ale;Oro;Oro;Beer;Style;Villarrica;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Cerveza Igel;Hazy IPA;Hazy Pale Ale;pendiente; - ; - ; - ;Villarrica;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Crápula;Avaricia;Belgian Blonde Ale;Bronce;Bronce;Beer;Style;Concepcion;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Crápula;Soberbia;American Ipa;Bronce;Bronce;Beer;Style;Concepcion;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Doctrina Br. Co.;scottish;Scottish Heavy;Plata;Plata;Beer;Style;Tomé;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;El Regreso;Descenso;West Coast Ipa;Oro;Oro;Beer;Style;Valdivia;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Fuzz Brewery;hell fish;Irish Red Ale;Bronce;Bronce;Beer;Style;Concepcion;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Fuzz Brewery;serenity;Session Ipa;Bronce;Bronce;Beer;Style;Concepcion;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Jester;Double Hazy Biciclo Dolcita - Citra;Imperial Hazy Ipa;Oro;Oro;Beer;Style;Santiago;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Jolgorio;Menamora;Experimental Beer;Oro;Oro;Beer;Style;Iquique;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Jolgorio;Verde, Amarillo y Rojo;Chili Pepper Beer;Oro;Oro;Beer;Style;Iquique;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Kahuin;0,180555556;Kristalweizen;Oro;Oro;Beer;Style;Santiago;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Kült;Golden Light Lager;American Lager;Bronce;Bronce;Beer;Style;Santiago;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Laiz;Ambar Ale;American Amber Ale;Bronce;Bronce;Beer;Style;Paine;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Limamanta;LIMAMANTA CHICHA BEER;Experimental Beer;Bronce;Bronce;Beer;Style;LIMA;Perú
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Luthier;Gastando Lúpulos;American Pale Ale;Oro;Oro;Beer;Style;Los Angeles;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Luthier;Luna Roja;Irish Red Ale;Oro;Oro;Beer;Style;Los Angeles;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Luthier;Luthier Copacabana Stout;American Stout;Oro;Oro;Beer;Style;Los Angeles;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Luthier;Remolino Grape Ale;Grape Ale;Plata;Plata;Beer;Style;Los Angeles;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Mad Charlie's;AMERICAN AMBER ALE;American Amber Ale;Oro;Oro;Beer;Style;Valdivia;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Monito Del Monte;Monito Tepador;Herb And Spice Beer;Plata;Plata;Beer;Style;Hornopirén;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Mystika;TROPICAL PICA;American Fruited Sour;Bronce;Bronce;Beer;Style;Valdivia;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Nogg;American Wheat;American Wheat Beer;Bronce;Bronce;Beer;Style;Machali;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Nogg;Make It Better;Hazy Ipa;Bronce;Bronce;Beer;Style;Machali;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Nyd Bier;AVELLANA STOUT;Field Beer;Oro;Oro;Beer;Style;Santiago;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Porteña;penco is calling;Scottish Export;Oro;Oro;Beer;Style;Concepcion;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Trippy;MOKATRIP;Coffee Beer;Plata;Plata;Beer;Style;San Pedro de la Paz;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Trippy;NO BAD DAYS;Scottish Export;Bronce;Bronce;Beer;Style;San Pedro de la Paz;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Trippy;NO RULES;Grape Ale;Oro;Oro;Beer;Style;San Pedro de la Paz;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Trippy;NO RULES;Grape Ale;pendiente; - ; - ; - ;San Pedro de la Paz;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Trippy;TOCINEITOR;Märzen Rauchbier;Bronce;Bronce;Beer;Style;San Pedro de la Paz;Chile
BioBio Beer Cup - Chile;Nacional;2025-12;2025;Wizufe;Cerveza Amber;American Amber Ale;Plata;Plata;Beer;Style;Chillan;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014; Cerveza Kaf Eirl;Stout Mokka;Stout;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014; De Lunahuana;El viejo runahuanac;Fruit Beer;Bronce;Bronce;Beer;Style; - ;Perú
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014; De Lunahuana;Negrita Linda;Porter;Plata;Plata;Beer;Style; - ;Perú
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014; Granizo;Foxy Lady;Spice/Herb/Vegetable Beer;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014; Granizo;IRA!;Spice/Herb/Vegetable Beer;Best Style - Spice, Herb, Or Vegetable Beer;Oro;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014; Granizo;IRA!;Spice/Herb/Vegetable Beer;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Austral;AUSTRAL CALAFATE;Fruit Beer;Best Style - Fruit Beer;Oro;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Austral;AUSTRAL CALAFATE;Fruit Beer;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Austral;AUSTRAL TORRES DEL PAINE;Book;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Austral;IMPERIAL LAGER;International Light Lager;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Babel Cervejaria;Lucky Jack;English Pale Ale;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Baja Brew. Co.;BAJA RAZZ;Fruit Beer;Bronce;Bronce;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Baja Brew. Co.;BAJA RED;Amber Hybrid Beer;Bronce;Bronce;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Baja Brew. Co.;CABOTELLA;International Light Lager;Plata;Plata;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Ballast Point Brew. Co.;Big Eye IPA;Ipa;Oro;Oro;Beer;Style; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Ballast Point Brew. Co.;Fathom India Pale Lager;Specualty Beer;Bronce;Bronce;Beer;Style; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bamberg;Bamberg Rauchbier;Smoke beer;Best Style - Smoke Flavored/Wood Aged Beer;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bamberg;Bamberg Rauchbier;Smoke beer;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bamberg;Bambergerator;Bock;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bamberg;Sepultura Weizen;German Wheat;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Barbarian;L.I.M.A. Pale Ale;American Amber Ale;Best Style - American Amber Ale;Oro;Beer;Style; - ;Perú
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Barbarian;L.I.M.A. Pale Ale;American Amber Ale;Oro;Oro;Beer;Style; - ;Perú
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bbc;CHAPINERO PORTER;PORTER;Bronce;Bronce;Beer;Style; - ;Colombia
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Beer Factory;CORONEL;International LIGHT LAGER;Bronce;Bronce;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Beer Factory;LUNA LLENA;STOUT;Bronce;Bronce;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Belcebu;Perro Loco;American Amber Ale;Oro;Oro;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Berlina Patagonia Brewery;berlina colonia suiza;SPICE/HERB/VEGETABLE BEER;Plata;Plata;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Berlina Patagonia Brewery;berlina old ale;STRONG ALE;Bronce;Bronce;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Berlina Patagonia Brewery;berlina patagonia foreign stout;STOUT;Plata;Plata;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bierbaum Ltda.;Bierbaum Dunkel;DARK LAGER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bierbaum Ltda.;Bierbaum Vienna;EUROPEAN AMBER LAGER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bierbaum Ltda.;Bierbaum Weizen Rauchbier;SMOKE-FLAVORED/WOOD-AGED BEER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bierbaum Ltda.;Bierbaum Weizenbock;GERMAN WHEAT AND RYE BEER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bierland;Bierland Bock;BOCK;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bierland;Bierland Imperial Stout;STOUT;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bierland;Bierland Oceânica;SPECIALTY BEER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bierland;Bierland Pale Ale - Unidos pela Cerveja;FRUIT BEER;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bierland;Bierland Pilsen;LIGHT LAGER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Bio-Bier;BIO-BIER Bock;BOCK;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Casa Altamira;MESTIZA DEUTSCHES ALT BIER;AMBER HYBRID BEER;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Casa Bruja Brew. Co.;Chivoperro;Ipa;Plata;Plata;Beer;Style; - ;Panamá
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Cervejaria Búzios;Cerveja Búzios Manguinhos;DARK LAGER;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Cervejaria Colorado;Colorado Berthô;SPECIALTY BEER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Cervejaria Providência;Providência Dunkel Premium;DARK LAGER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Cervejaria Providência;Providência Pilsen Premium;intenational LIGHT LAGER;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Cerveza Baron;Copper;American Amber Ale;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Cerveza Meltor;Meltor Robust Porter;Porter;Best Style - Porter;Oro;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Cerveza Meltor;Meltor Robust Porter;Porter;Oro;Oro;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Cerveza Meltor;Robust Porter;Robust Porter;Best Beer - Chile;Oro;Beer;Pais; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Cerveza Meltor;Robust Porter;Robust Porter;Best Brew - Chile;Oro;Brew.;Pais; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Chaski Bier;porter;PORTER;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Chester Beer;Obama's Redemption;STOUT;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Coronado Brew. Co.;Idiot IPA;Ipa;Oro;Oro;Beer;Style; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Coronado Brew. Co.;Islander IPA;Ipa;Oro;Oro;Beer;Style; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Coronado Brew. Co.;Mermaid's Red;American Amber Ale;Plata;Plata;Beer;Style; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Coronado Brew. Co.;Orange Avenue Wit;Specialty Beer;Best Brew - EEUU;Oro;Brew.;Pais; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Coronado Brew. Co.;Orange Avenue Wit;Specialty Beer;Best Style - Specialty Beer;Oro;Beer;Style; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Coronado Brew. Co.;Orange Avenue Wit;Specialty Beer;Bronce;Bronce;Beer;Style; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Coronarias;Veronica;India Pale Ale;Bronce;Bronce;Beer;Style; - ;Venezuela
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Cuello Negro;Stout;Stout;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Da Cuesta;Cuesta Belgian Witbier;Witbier;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Dama Bier;DAMA ESB;ENGLISH PALE ALE;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Het Anker;Gouden Carolus Classic;BELGIAN STRONG ALE;Bronce;Bronce;Beer;Style; - ;Bélgica
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Invicta;Invicta + 2Cabeças Saison à Trois;Saison;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Invicta;Invicta 1000IBU;SPECIALTY BEER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Invicta;Invicta German Pilsener;Pilsner;Best Syyle - Pilsner;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Invicta;Invicta Imperial Stout;STOUT;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Itajahy;Itajahy Pale Ale;American Amber Ale;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Jester;LUPTOPIA;India Pale Ale;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Jester;MANITOBA;American Amber Ale;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Karavelle;Karavelle Pilsen Premium;intenational LIGHT LAGER;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Karavelle;Karavelle Weiss;German Wheat;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Kross;Kross 5;Smoke Beer;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Kudell;Black IPA;SPECIALTY BEER;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;La Comarca;Stout;STOUT;Oro;Oro;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;La Comarca;Stout;Stout;Oro;Oro;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;La Rana Dorada;La Rana Dorada IPA;India Pale Ale;Oro;Oro;Beer;Style; - ;Panamá
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Latinoamericana;Antillanca;intenational LIGHT LAGER;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Microla Legendaria;Posadas;SPICE/HERB/VEGETABLE BEER;Bronce;Bronce;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Mito Brewhouse;Llorona IPA;India Pale Ale;Bronce;Bronce;Beer;Style; - ;Venezuela
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Nomade;Blonde Ale;Light Hybrid Beer;Best Style - Light Hybrid Beer;Oro;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Nomade;Blonde Ale;LIGHT HYBRID BEER;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Omer Vander Ghinste;kriek max;SOUR ALE;Bronce;Bronce;Beer;Style; - ;Bélgica
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Omer Vander Ghinste;Omer tradicional Blond;BELGIAN STRONG ALE;Plata;Plata;Beer;Style; - ;Bélgica
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Primus;Tempus Reserva Especial;Scottish and Irish Ale;Best Style - Scottish/Irish Ale;Oro;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Primus;Tempus Reserva Especial;Scottish and Irish Ale;Plata;Plata;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Ramuri;RAMURI IMPERIAL STOUT;STOUT;Plata;Plata;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Ramuri;RAMURI IPA;India Pale Ale;Oro;Oro;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Reyna;Reyna Negra;STOUT;Bronce;Bronce;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;S Fractal;Amerindia Pale Ale;SPECIALTY BEER;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Sajonia Brew. Co.;Brown Ale;ENGLISH BROWN ALE;Plata;Plata;Beer;Style; - ;Paraguay
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Sajonia Brew. Co.;Pale Ale;American Amber Ale;Plata;Plata;Beer;Style; - ;Paraguay
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Sayka;Ambar Riñihue;American Amber Ale;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Sayka;Negra Huite;PORTER;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Slavia;Slavia Dark Lager;DARK LAGER;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;St Gallen;THERESOPOLIS EBENHOLZ;DARK LAGER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;St Gallen;THERESÓPOLIS ELFEINBEIN;German Wheat and Rye Beer;Best Style - German Wheat Beer;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;St Gallen;THERESÓPOLIS ELFEINBEIN;GERMAN WHEAT AND RYE BEER;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;St Gallen;THEREZOPOLIS GOLD;Light Lager;Best Style - Light Lager;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;St Gallen;THEREZOPOLIS GOLD;LIGHT LAGER;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Szot;Pale Ale;American Amber Ale;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Szot;Sismo;STRONG ALE;Plata;Plata;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Texcoco Mystic Ales;Psicosis;India Pale Ale;Best Style - Ipa;Oro;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Texcoco Mystic Ales;Psicosis;India Pale Ale;Oro;Oro;Beer;Style; - ;México
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Treintaycinco - Fabrica De S;La Pelona;India Pale Ale;Bronce;Bronce;Beer;Style; - ;Costa Rica
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tubinger;Tübinator Strong Dark Ale;STRONG ALE;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tupiniquim;Tupiniquim Monjolo;PORTER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tupiniquim;Tupiniquim Monjolo;STOUT;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tupiniquim;Tupiniquim Saison de Caju;Saison;Best Beer - Copa;Oro;Beer;Pais; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tupiniquim;Tupiniquim Saison de Caju;Saison;Best Style - Belgian/French Ale;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Tupiniquim;Tupiniquim Saison de Caju;BELGIAN AND FRENCH ALE;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Van Honsebrouck;Kasteel Tripel;Belgian Strong Ale;Best Style - Belgian Strong Ale;Oro;Beer;Style; - ;Bélgica
CCA Copa Cervezas America - Chile;Nacional;2014-09;2014;Van Honsebrouck;Kasteel Tripel;BELGIAN STRONG ALE;Oro;Oro;Beer;Style; - ;Bélgica
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015; Emperador;Emperador Stout;STOUT;Bronce;Bronce;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;A1 Craft Brewery Ltda.;A1! - Red IPA;SPECIALTY IPA;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Backer;Backer Trigo;GERMAN WHEAT AND RYE BEER;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Backer;Capitão Senra;DARK LAGER;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Backer;Las Mafiosas Corleone;SPECIALTY IPA;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Backer;Medieval;BELGIAN AND FRENCH ALE;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Backer;Três Lobos Bravo;SMOKE-FLAVORED/WOOD-AGED BEER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Backer;Três Lobos Exterminador de Trigo;SPICE/HERB/VEGETABLE BEER;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Ballast Point Brew. Co.;Big Eye IPA;India Pale Ale;Oro;Oro;Beer;Style; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Ballast Point Brew. Co.;Sculpin IPA;India Pale Ale;Plata;Plata;Beer;Style; - ;EEUU
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Bandido Br.;Honey Ginger;SPICE/HERB/VEGETABLE BEER;Plata;Plata;Beer;Style; - ;Ecuador
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Bandido Br.;Hop Rey IPA;India Pale Ale;Plata;Plata;Beer;Style; - ;Ecuador
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Bar;Seo Lima;BELGIAN AND FRENCH ALE;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Bier Hoff Microcervejaria;Bier Hoff Druida;BELGIAN STRONG ALE;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Bier Hoff Microcervejaria;Bier Hoff IPA;India Pale Ale;Plata;Plata;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Bier Hoff Microcervejaria;Bier Hoff Nigra;DARK LAGER;Oro;Oro;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Bier Hoff Microcervejaria;Bier Hoff Red Ale;STRONG ALE;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Chile;Nacional;2015-09;2015;Bierland;Bieland American Red Ale;American Amber Ale;Bronce;Bronce;Beer;Style; - ;Brasil
